CHR,BP,P,SNP,ZSCORE,EFFECTSIZE,GENE,DISTANCE
1,75864015,0.103146536508575,rs7553832,1.6298,0.0528,CR936677,12423
1,76216834,0.381906282156706,rs12081931,0.8744,-0.1443,ASB17,46131
1,76417892,0.0292572032194585,rs11162095,2.18,0.0225,ST6GALNAC3,0
1,76499595,0.135004917858168,rs6593525,1.4947,0.0517,ST6GALNAC3,0
1,76899241,0.147312407149002,rs668756,1.4491,-0.045,ST6GALNAC3,30022
1,76969182,0.670921915676445,rs651752,0.4249,0.117,ST6GALNAC3,99963
1,76969807,0.774509096518159,rs511882,0.2865,0.0203,ST6GALNAC3,100588
1,76986952,0.248093500733376,rs1566250,1.155,-0.042,ST6GALNAC3,117733
1,76990809,0.714319989318028,rs12088641,0.3661,0.0136,ST6GALNAC5,114964
1,77037648,0.0550559803377837,rs11578253,1.9184,0.0942,ST6GALNAC5,68125
1,77060139,0.59087563934736,rs9324159,0.5376,-0.0262,ST6GALNAC5,45634
1,77063610,0.138225264381617,rs12126169,1.4824,0.1731,ST6GALNAC5,42163
1,77085054,0.971928021870553,rs3942487,0.0352,-0.1397,ST6GALNAC5,20719
1,77126566,0.388159241061658,rs1273142,0.863,-0.0277,ST6GALNAC5,0
1,77182312,0.431757308077067,rs1252597,0.7862,-0.149,ST6GALNAC5,0
1,77506128,0.0790367452427745,rs2815321,1.7563,-0.0645,AK5,14201
1,77760959,0.468551675323397,rs17100672,0.7248,-0.0442,AK5,0
1,78267320,0.420864623039961,rs7524504,0.8049,-0.0731,DNAJB4,11738
1,78463878,0.0849788058549166,rs1745624,1.7225,-0.0902,AX747165,3992
1,78653637,0.489036308601499,rs575007,0.6918,-0.0188,PTGFR,75678
1,79292307,0.805543450405821,rs10493620,0.2462,0.0996,ELTD1,47225
1,79757336,0.778694223379716,rs1389942,0.281,0.123,ELTD1,512254
1,79860044,0.621971385320649,rs11584454,0.4931,0.0048,ELTD1,614962
1,80095173,0.0871404483914375,rs10874093,1.7107,0.0449,ELTD1,850091
1,80510536,0.408814075170085,rs1539484,0.826,0.0815,ELTD1,1265454
1,80917846,0.379677039803937,rs1936934,0.8785,-0.1161,LPHN2,1120823
1,80963199,0.916436206316575,rs10874159,0.1049,0.0412,LPHN2,1075470
1,81229634,0.77600591769442,rs996812,0.2845,0.0252,LPHN2,809035
1,81365350,0.877397038042545,rs651179,0.1543,-0.0288,LPHN2,673319
1,81471308,0.546510859392583,rs1195854,0.603,9e-04,LPHN2,567361
1,81537857,0.682495184009895,rs10082299,0.4091,0.2091,LPHN2,500812
1,81543415,0.819886846467853,rs4650365,0.2277,0.0031,LPHN2,495254
1,81902741,0.0724340241868049,rs9728976,1.7964,-0.1484,LPHN2,135928
1,81992127,0.921952189179137,rs9782905,0.098,-0.0471,LPHN2,46542
1,82026944,0.969105317723006,rs11163376,0.0387,-0.0631,LPHN2,11725
1,83037544,0.697361268801615,rs7545207,0.3889,-0.1686,U80773,174611
1,83822253,0.0589117968920618,rs12135472,1.8889,-0.0118,BC036594,0
1,84376625,0.671759692020714,rs6704299,0.4237,-0.1634,PRKACB,5914
1,84515920,0.279845745535567,rs316674,1.0807,0.1017,SAMD13,20716
1,84707801,0.562099205330014,rs10493745,0.5797,0.0389,BXDC5,9706
1,84806698,0.954868785105646,rs12408872,0.0566,-0.0584,CTBS,0
1,84991925,0.124471962684765,rs4907091,1.5363,0.1487,LPAR3,59748
1,84991957,0.674621953861788,rs818515,0.4198,0.1518,LPAR3,59716
1,84998887,0.885373375145718,rs1750491,0.1442,-0.0414,LPAR3,52786
1,85238957,0.0433148655574769,rs6690464,2.0207,-0.039,MCOLN2,3574
1,85453371,0.120671625249088,rs709792,1.552,-0.0219,SYDE2,14056
1,85520825,0.380128462798893,rs12036224,0.8777,0.001,AK125723,0
1,85686096,0.441047922940925,rs530006,0.7704,0.0644,DDAH1,0
1,85711149,0.880240413360298,rs2210073,0.1507,0.0633,DDAH1,7739
1,85780986,0.831291412236169,rs17099679,0.213,-0.0431,DQ593937,18693
1,85843206,0.100911341141909,rs1980927,1.6405,-0.1007,CYR61,21229
1,86069495,0.363109946018085,rs7527665,0.9095,0.0561,COL24A1,0
1,86321787,0.80405879067257,rs12754154,0.2481,-0.0195,COL24A1,0
1,86326326,0.290622710250318,rs10493785,1.0568,-0.1141,COL24A1,0
1,86676913,0.976725194836035,rs1889337,0.0292,0.111,CLCA2,0
1,86802993,0.0221710472833365,rs7543253,2.2874,0.1534,CLCA4,0
1,86812533,0.952812132192776,rs772598,0.0592,0.0451,CLCA4,0
1,86973317,0.395757212303579,rs263483,0.8492,-0.0458,SH3GLB1,0
1,86980388,0.113997570704669,rs166415,1.5805,0.0044,SH3GLB1,0
1,87704844,0.535980220884085,rs1572482,0.6189,-0.0652,BC043534,94919
1,87735025,0.78648379445076,rs12239121,0.2709,0.0451,BC043534,125100
1,88509910,0.674206654774025,rs566613,0.4204,0.1129,CR616551,267413
1,88740648,0.401706513017416,rs1498913,0.8386,-0.0706,CR616551,36675
1,88815073,0.146461534546688,rs12754595,1.4521,-0.161,CR616551,5943
1,88858956,0.283596232067794,rs6680977,1.0723,0.1523,CR616551,49826
1,88916641,0.0729727558791637,rs10922478,1.793,-0.115,PKN2,5868
1,89200159,0.242482914123684,rs3753683,1.1688,-0.0698,CCBL2,0
1,89238102,0.652833191910759,rs6682578,0.4498,-0.1068,GBP3,6845
1,89272970,0.50620669638738,rs10801705,0.6648,-0.1252,GBP3,11834
1,89630778,0.67581737251021,rs4658149,0.4182,-0.0392,GBP6,4472
1,89780238,0.114335464546457,rs17130825,1.579,0.0869,LRRC8B,16619
1,89854812,0.358763543190435,rs12045241,0.9177,0.0077,AK130864,8183
1,89964028,0.978122501634061,rs10922705,0.0274,0.1308,LRRC8C,6347
1,90206810,0.73441941710189,rs2802007,0.3393,-0.1203,LOC492303,24601
1,90591905,0.988000798039138,rs10801804,0.015,0.0355,ZNF326,325224
1,90722550,0.564575915457681,rs1591670,0.5761,0.0625,BARHL2,227616
1,90724772,0.133106896886602,rs699526,1.502,0.028,BARHL2,225394
1,91059505,0.891234580660239,rs1620325,0.1367,-0.0473,BC036441,8186
1,91372893,0.508508851518854,rs458190,0.6612,-0.1236,ZNF644,112635
1,91692028,0.86366129736416,rs7526795,0.1717,-0.017,CDC7,47003
1,91849685,0.73668626928702,rs1192415,0.3362,0.1517,HSP90B3P,23469
1,92021283,0.16703615966253,rs7536947,1.3818,0.055,TGFBR3,0
1,92029214,0.230916269822046,rs284142,1.198,0.0268,TGFBR3,0
1,92030559,0.905651218025014,rs1411276,0.1185,-0.021,TGFBR3,0
1,92206940,0.548705710796639,rs4658119,0.5997,-0.0559,BRDT,0
1,92241560,0.452052231412381,rs6696133,0.752,-0.2041,BRDT,0
1,92416489,0.127713223686442,rs12084085,1.5232,-0.0449,KIAA1107,0
1,92482627,0.290576606756076,rs17131614,1.0569,0.0927,C1orf146,0
1,93303469,0.554366802563891,rs546756,0.5912,-0.0707,MTF2,13910
1,93611964,0.86210691742599,rs17131718,0.1737,0.1689,DR1,11229
1,93799979,0.390281861415133,rs11683,0.8591,-0.0843,BCAR3,0
1,94159396,0.201671108370647,rs7543184,1.2768,0.1771,GCLM,11797
1,94268005,0.0435284548439085,rs4147845,2.0186,0.1455,ABCA4,0
1,95140482,0.569538726005703,rs859057,0.5687,-0.0994,CNN3,0
1,95185555,0.160130522446707,rs17407908,1.4046,-0.0106,CNN3,20233
1,95742271,0.482705501373857,rs41381850,0.702,-0.0726,BC067883,6212
1,95771870,0.16804095893167,rs1509177,1.3785,-0.0031,BC067883,18264
1,96626935,0.845599597552791,rs326913,0.1947,-0.0269,PTBP2,333030
1,96744388,0.881888713920489,rs1125358,0.1486,0.0572,PTBP2,215577
1,96791322,0.838672224665061,rs6677110,0.2036,0.0818,PTBP2,168643
1,97065611,0.0285069849342108,rs12024594,2.1902,-0.0231,PTBP2,12676
1,97453930,0.924099271884188,rs1333727,0.0953,0.0137,DPYD,0
1,97667207,0.353931540856138,rs12028565,0.927,-0.178,DPYD,0
1,97670820,0.0880678871180862,rs7517433,1.7057,-0.0179,DPYD,0
1,97934950,0.107294895453379,rs12119882,1.6105,0.0401,DPYD,0
1,98073081,0.784008685266599,rs4348763,0.2741,0.0031,DPYD,0
1,98137898,0.20619450439699,rs10875118,1.2641,0.0495,DPYD,0
1,98262753,0.696165857370943,rs4950117,0.3905,-0.0888,AK094607,0
1,98301418,0.24139071512036,rs2802532,1.1715,-0.0417,AK094607,13670
1,98362416,0.689520018640906,rs12401542,0.3995,0.0655,AK094607,74668
1,98531577,0.0118954747449607,rs12120201,2.5152,0.1574,AK094607,243829
1,98556310,0.370005630655214,rs11165990,0.8965,-0.1346,AK094607,268562
1,98998215,0.110366019885987,rs2019213,1.5966,0.0924,SNX7,0
1,98999303,0.783126002643257,rs1384156,0.2752,0.0467,SNX7,660
1,99107260,0.811945179011673,rs1482144,0.2379,0.0164,PAP2D,21128
1,99121424,0.391773005947471,rs11166135,0.8564,0.0723,PAP2D,6964
1,99302962,0.34031499363482,rs1985270,0.9535,-0.1333,AK095544,0
1,99321934,0.596206022892147,rs1505553,0.5299,0.0278,AK095544,0
1,99476226,0.283710426650941,rs17120126,1.072,0.1513,LPPR4,26261
1,99562538,0.589293027296662,rs2026548,0.5399,-0.1324,LPPR4,14813
1,99874103,0.256347512360662,rs17120799,1.1351,-0.0715,PALMD,10082
1,99924794,0.551288038259372,rs7515433,0.5958,-0.0742,PALMD,0
1,100108565,0.387575467117131,rs17121403,0.864,0.1306,AGL,0
1,100208721,0.338759707054123,rs11166383,0.9566,0.0562,SLC35A3,0
1,100616345,0.472228280734271,rs17122341,0.7189,0.0767,CDC14A,0
1,100675524,0.564450081670657,rs491675,0.5762,0.1412,CDC14A,0
1,100727038,0.912871315376833,rs7516193,0.1094,0.0837,CDC14A,0
1,100770942,0.115467550465837,rs12724515,1.5741,-0.0248,GPR88,5373
1,100818467,0.548259539995342,rs2647312,0.6004,0.0241,GPR88,38297
1,101394562,0.64560978137888,rs7523672,0.4599,0.0634,BX538249,69158
1,101419668,0.084678256418556,rs10875355,1.7242,0.1259,S1PR1,55224
1,101442573,0.833345327526331,rs1535163,0.2104,0.0733,S1PR1,32319
1,101717759,0.338322353549302,rs1777879,0.9575,0.0084,S1PR1,238096
1,102150371,0.40078360051848,rs4908198,0.8402,-0.1389,OLFM3,0
1,102965424,0.266024806769565,rs12073100,1.1123,0.2173,COL11A1,149186
1,102975695,0.951855726307258,rs1376359,0.0604,0.028,COL11A1,138915
1,103195125,0.497303118463606,rs6663034,0.6787,0.0427,COL11A1,0
1,103364497,0.627333030570298,rs1572516,0.4855,-0.0456,COL11A1,17858
1,104254481,0.54025147901848,rs41419745,0.6124,0.166,AMY1B,151648
1,104293641,0.289350447244942,rs4434842,1.0595,0.1409,AMY1B,190808
1,104759086,0.795754947001114,rs1448396,0.2588,-0.0423,AMY1B,656253
1,104788819,0.521376793505624,rs12744616,0.6412,0.0351,AMY1B,685986
1,104793173,0.464484135853127,rs12040514,0.7315,0.0221,AMY1B,690340
1,104913058,0.540139113320038,rs12172730,0.6126,0.0959,AMY1B,810225
1,105012799,0.178730667568743,rs11184252,1.3447,0.1009,AMY1B,909966
1,105319637,0.960945124039426,rs896200,0.049,0.1217,BC043293,626661
1,105326816,0.613941955147311,rs11184404,0.5045,-0.0056,BC043293,619482
1,105836921,0.981559834210202,rs1949338,0.0231,-0.0054,BC043293,109377
1,106809942,0.453677382785827,rs1359499,0.7493,-0.01,PRMT6,590989
1,106850411,0.664707164978608,rs12039886,0.4334,-0.1165,PRMT6,550520
1,106894105,0.232714433921501,rs12077113,1.1934,0.1294,PRMT6,506826
1,106984739,0.631759284762666,rs7532780,0.4793,-0.0406,PRMT6,416192
1,107400525,0.884117048466578,rs1762482,0.1458,-0.0173,PRMT6,406
1,107577827,0.250285387039185,rs10159449,1.1497,0.0593,NTNG1,0
1,107820487,0.179222407052293,rs594165,1.3432,0.0264,NTNG1,0
1,107938539,0.484605366131291,rs7537311,0.6989,0.0285,VAV3,0
1,107977542,0.307108143111691,rs4915061,1.0213,-0.1973,VAV3,0
1,108953484,0.125131512293592,rs4970791,1.5336,0.2049,FAM102B,0
1,109072086,0.825949586927891,rs4484951,0.2199,-0.018,FNDC7,0
1,109202012,0.703739654039964,rs12741359,0.3803,-0.0198,AY312144,0
1,109543975,0.06823437102139,rs913178,1.8235,-0.2127,KIAA1324,0
1,109698626,0.0873985572252423,rs11142,1.7093,0.0151,SORT1,0
1,110224825,0.329393913736567,rs12095661,0.9753,0.0049,CSF1,29930
1,110241003,0.169817775022238,rs333960,1.3728,-0.052,CSF1,13752
1,110256956,0.066778764128685,rs915357,1.8332,-0.0178,CSF1,0
1,110416244,0.0897784170228988,rs11102050,1.6966,-0.0492,ALX3,1400
1,110551800,0.597222694894299,rs2003154,0.5284,0.042,KCNC4,3787
1,110819000,0.945084040286019,rs12046828,0.0689,0.0034,CYMP,5910
1,111064332,0.445910109672695,rs4839557,0.7623,0.0018,KCNA3,45155
1,111267886,0.709810535423458,rs1712673,0.3721,0.0267,C1orf103,23448
1,111330302,0.151434922823682,rs947633,1.4345,0.0839,C1orf103,22214
1,111559969,0.55202607344836,rs684559,0.5947,-0.0274,CHI3L2,11834
1,111573888,0.672053339192644,rs12070867,0.4233,-0.1269,CHI3L2,0
1,111575353,0.771884734276682,rs2147789,0.2899,-0.0545,CHI3L2,0
1,111582654,0.782765120733529,rs7527609,0.2757,-0.0545,CHI3L2,0
1,111783875,0.461332378676161,rs3754033,0.7367,0.0984,WDR77,159
1,111849787,0.49663480068557,rs2298191,0.6798,0.035,ADORA3,1522
1,111878711,0.638536116341129,rs2798564,0.4697,0.0143,ADORA3,30446
1,112158829,0.902479409705848,rs9662345,0.1225,-0.1615,KCND3,0
1,112240341,0.352117004338652,rs894848,0.9305,0.0228,KCND3,0
1,112453413,0.0112897749058902,rs463873,2.5336,-0.1568,BC034233,110430
1,112587220,0.806770257186145,rs7551793,0.2446,0.1487,CTTNBP2NL,153162
1,113056007,0.865667618112639,rs4839258,0.1692,0.0675,PPM1J,0
1,113152452,0.33896673284471,rs4839265,0.9562,0.1097,AX748125,11866
1,113692919,0.242335601244122,rs12723859,1.1692,-0.0942,MAGI3,42078
1,114129853,0.351041876710951,rs12048261,0.9326,0.0586,RSBN1,0
1,114438158,0.318510611075908,rs1077884,0.9975,0.1423,SYT6,0
1,114614385,0.902851558523253,rs41319446,0.1221,0.0036,SYT6,116391
1,114635368,0.24524735705927,rs11102772,1.162,-0.0392,TRIM33,101553
1,114755918,0.167563955299556,rs3789618,1.3801,0.0476,TRIM33,0
1,114937032,0.459026816766709,rs12405486,0.7405,0.1735,DENND2C,0
1,115093501,0.814635606948286,rs4140445,0.2345,0.0604,CSDE1,0
1,115368615,0.771209844620898,rs12040783,0.2908,-0.0439,TSHB,5322
1,115420945,0.394437996437773,rs6681880,0.8516,0.1692,TSPAN2,0
1,115444341,0.337958284653723,rs6691374,0.9582,0.0616,TSPAN2,10704
1,115452683,0.605528575601056,rs17479518,0.5165,-0.0647,TSPAN2,19046
1,115511737,0.534818731946871,rs12040776,0.6207,0.0512,TSPAN2,78100
1,115646569,0.614547696430236,rs6686615,0.5036,0.028,NGF,0
1,115669265,0.229712691390887,rs17033685,1.2011,-0.0418,NGF,0
1,115849973,0.432395535055548,rs17163922,0.7851,0.0076,VANGL1,136123
1,115927545,0.303665112238377,rs11589813,1.0286,-0.0947,VANGL1,58551
1,116164121,0.317381298867986,rs2811585,0.9999,-0.001,NHLH2,16400
1,116380539,0.0712131874170154,rs17035172,1.8041,-0.1659,SLC22A15,0
1,116566304,0.455032812431455,rs7548144,0.7471,-0.0159,C1orf161,86921
1,116570738,0.053963131736964,rs12120197,1.9271,0.1089,C1orf161,91355
1,117021608,0.984345301287249,rs699705,0.0196,0.1121,IGSF3,9772
1,117052085,0.648542301729321,rs41388050,0.4558,0.111,IGSF3,40249
1,117139249,0.131407608278096,rs798028,1.5086,0.0084,CD2,25876
1,117176869,0.976723584579304,rs2797421,0.0292,0.1988,CD2,63496
1,117178212,0.624977063853294,rs2767327,0.4888,-0.0279,CD2,64839
1,117243944,0.367795712780207,rs10923158,0.9006,-0.1874,PTGFRN,10267
1,117259898,0.584019685164094,rs2254121,0.5475,0.032,PTGFRN,0
1,117333143,0.900509154656902,rs13951,0.125,0.1261,PTGFRN,0
1,117447267,0.181859383825213,rs9728670,1.3351,0.062,TTF2,254
1,117491795,0.700875124195591,rs10754339,0.3841,-0.1956,VTCN1,0
1,117514152,0.425131587078795,rs6684046,0.7976,-3e-04,VTCN1,0
1,117783037,0.748993295012042,rs6675822,0.32,0.0759,MAN1A2,0
1,118078058,0.737162285484374,rs17257575,0.3356,-0.0751,FAM46C,105525
1,118116485,0.387528751278296,rs6689775,0.8641,0.0381,GDAP2,97077
1,118185784,0.176062271930277,rs17037673,1.353,-0.0837,GDAP2,27778
1,118459475,0.132953735766932,rs12133381,1.5026,0.1317,SPAG17,0
1,118672591,0.691211278550327,rs6683069,0.3972,0.0146,SPAG17,143235
1,118872875,0.768014803994447,rs1359384,0.295,-0.015,SPAG17,343519
1,119117786,0.57780826673843,rs10923673,0.5566,0.1168,TBX15,109402
1,119120206,0.432319544255733,rs1853774,0.7852,0.0557,TBX15,106982
1,119211738,0.197841583751142,rs2361028,1.2877,-0.0013,TBX15,15450
1,119625969,0.790946424473077,rs7540831,0.2651,-0.0868,HAO2,86955
1,120111391,0.658068710239604,rs3790692,0.4426,-4e-04,HMGCS2,0
1,120125029,0.933126663090661,rs17024243,0.0839,-0.2187,HMGCS2,11989
1,144337336,0.506754832575098,rs4246521,0.6639,-0.1039,RNF115,0
1,144346006,0.661431651795283,rs10752830,0.4379,0.1495,RNF115,0
1,144423032,0.102526736212894,rs2624780,1.6327,0.0467,CD160,0
1,145017404,0.715439196908846,rs942689,0.3646,0.1024,DQ576969,56172
1,145120388,0.901265957625583,rs12569222,0.1241,0.023,PDIA3P,2237
1,145304799,0.809770194115117,rs12739902,0.2407,0.0398,BC036212,0
1,145348210,0.527698866790161,rs7539416,0.6315,0.0515,BC036212,0
1,145416538,0.565296731423587,rs2644566,0.575,0.1584,BC036212,0
1,145676734,0.395985986571759,rs1539418,0.8488,-0.0352,GJA5,18221
1,145694870,0.00402332213707268,rs17160598,2.8763,0.1547,GJA5,85
1,145749132,0.479813543614,rs11240129,0.7066,-0.0278,GJA5,49795
1,145807358,0.109815879492089,rs10900403,1.599,0.1187,GJA8,34201
1,145845288,0.782285070978105,rs6674829,0.2763,0.0504,GJA8,0
1,147657999,0.0319010722450912,rs605250,2.1456,0.0856,FCGR1C,13079
1,148175238,0.598306621192023,rs3738321,0.5268,0.0188,MTMR11,349
1,148561755,0.157565991627052,rs1498308,1.4133,-0.1559,PRPF3,0
1,148656016,0.0207012854516506,rs834231,2.3134,0.1806,RPRD2,0
1,148994163,0.0254627948161215,rs10888390,2.2343,-0.0538,CTSS,0
1,149218101,0.410757621750236,rs267734,0.8226,-0.0871,ANXA9,3021
1,149387286,0.896335620665923,rs3811403,0.1303,0.0128,SEMA6C,1559
1,149458124,0.592870782595128,rs12409537,0.5347,-0.1968,PIP5K1A,0
1,150427061,0.600598441204056,rs10749668,0.5235,-0.1347,HRNR,24120
1,150429192,0.236971743637696,rs4845733,1.1826,0.0145,HRNR,21989
1,150648686,0.404484845465049,rs10888486,0.8336,7e-04,CRNN,0
1,150797020,0.998805720824748,rs4240886,0.0015,-0.0405,LCE3E,7733
1,151402994,0.419835973763838,rs1500945,0.8067,0.0694,SPRR2G,13764
1,151561172,0.956701488932595,rs17686872,0.0543,-0.0403,PGLYRP4,8048
1,151595195,0.920108698541299,rs6691934,0.1003,-0.0906,S100A9,1758
1,152448512,0.499671899480745,rs10494302,0.675,0.1062,C1orf43,0
1,152656365,0.814577232813463,rs12090237,0.2345,0.0467,IL6R,0
1,152794296,0.753177921287715,rs7543174,0.3145,-0.032,UBE2Q1,0
1,152960137,0.221724874339998,rs11264250,1.222,0.3179,KCNN3,0
1,153353529,0.364186326041818,rs7517162,0.9074,-0.1863,EFNA1,13443
1,153461604,0.104412209475413,rs2049805,1.6238,-0.0018,GBA,6172
1,153536615,0.162631850456819,rs8177962,1.3963,0.0256,PKLR,0
1,153588766,0.0544217899441719,rs12239114,1.9235,-0.017,ASH1L,0
1,154177454,0.0155371474102139,rs1018730,2.4196,0.0116,RXFP4,649
1,154664605,0.942898378474638,rs7534014,0.0716,0.0011,C1orf61,0
1,154875018,0.417972831055522,rs12408758,0.8099,-0.0302,BCAN,3345
1,154937278,0.586380258435383,rs11264528,0.5441,-0.0597,CRABP2,0
1,155236520,0.0264630955643952,rs1572411,2.2193,0.093,ARHGEF11,0
1,156039028,0.0811367970891297,rs12078586,1.7441,-0.0522,FCRL1,0
1,156102869,0.793125833617523,rs11264834,0.2623,-0.1079,CD5L,24612
1,156242232,0.0338509199209511,rs6698985,2.1218,-0.1503,KIRREL,0
1,156271044,0.310481658671051,rs11264878,1.0142,0.0157,KIRREL,0
1,156295071,0.97627807315439,rs11801781,0.0297,-0.1065,KIRREL,0
1,156815296,0.11476840917021,rs16840359,1.5771,-0.0618,OR10X1,36
1,156896712,0.0104165356606245,rs1332693,2.5617,0.0054,SPTA1,0
1,157130469,0.29563985648565,rs1009653,1.0458,0.0621,PYHIN1,37496
1,157166344,0.912074352614582,rs856118,0.1104,-0.0379,PYHIN1,1621
1,157499699,0.126161749940366,rs2427832,1.5294,-0.0341,FCER1A,26430
1,157557285,0.199567288393155,rs4269772,1.2828,0.0968,OR10J3,6213
1,157783204,0.470226097851992,rs1446962,0.7221,0.0968,OR10J5,10784
1,157880740,0.36662670224905,rs2592898,0.9028,-0.0195,APCS,55456
1,158390180,0.93592669419013,rs6697199,0.0804,-0.0013,ATP1A4,0
1,158619207,0.148658197838813,rs7518516,1.4443,0.1355,NHLH1,9946
1,158631571,0.240364158293232,rs12739519,1.1741,0.0827,VANGL2,5419
1,158674464,0.674835285404697,rs10908780,0.4195,0.1449,VANGL2,9377
1,158781611,0.171567684970796,rs17381453,1.3672,0.2796,CD84,799
1,159046119,0.985342309111729,rs4656932,0.0184,0.251,LY9,0
1,159398198,0.260477950563654,rs3813617,1.1253,-0.0711,USP21,0
1,159439149,0.215336212189868,rs10908826,1.239,0.0029,NDUFS2,0
1,159446501,0.136820461135358,rs4656994,1.4877,0.1889,NDUFS2,0
1,159476465,0.146556324791163,rs2502805,1.4518,0.0245,NR1I3,1842
1,160287682,0.337142638163641,rs12087446,0.9598,-0.0973,NOS1AP,18522
1,160560694,0.458447663346305,rs16860185,0.7414,0.0098,NOS1AP,0
1,160626903,0.845200653653592,rs164423,0.1952,-0.1737,C1orf226,3672
1,160784073,0.241941810352728,rs4657205,1.1701,0.018,UAP1,13846
1,160813487,0.018625904340297,rs12129762,2.3529,0.1052,UAP1,0
1,161097941,0.312700591981411,rs11588419,1.0096,-0.0836,C1orf110,0
1,161226460,0.871071695815772,rs2841979,0.1623,0.2457,RGS4,78559
1,161300135,0.667113961884752,rs951437,0.4301,-0.0174,RGS4,4884
1,161664991,0.2394772504922,rs12118035,1.1763,0.0119,NUF2,72815
1,161688775,0.945752186700702,rs12740984,0.068,0.0931,NUF2,96599
1,161759814,0.910836673341691,rs16855420,0.112,-0.1908,NUF2,167638
1,161769805,0.916939715621993,rs7553090,0.1043,-0.0429,NUF2,177629
1,161871990,0.0464940997771919,rs6681838,1.9909,-0.107,NUF2,279814
1,161930556,0.141783381113783,rs17373134,1.4692,-0.1593,NUF2,338380
1,162043977,0.242276988690719,rs12058394,1.1693,-0.0968,NUF2,451801
1,162300509,0.0485545515548438,rs10917900,1.9725,0.0051,PBX1,495051
1,162343920,0.782325731124729,rs10917913,0.2763,-0.0526,PBX1,451640
1,162638834,0.753626205259934,rs2494388,0.3139,-0.1836,PBX1,156726
1,162956274,0.211030424106866,rs6700017,1.2507,0.0489,PBX1,0
1,163095552,0.244838010054082,rs4345787,1.163,0.1369,BC044624,7871
1,163312594,0.523085322231054,rs12119761,0.6386,-0.0287,LMX1A,125134
1,163481730,0.932847877964377,rs1343548,0.0843,-0.0097,LMX1A,0
1,163597158,0.641753889853135,rs10157033,0.4652,-0.0865,LMX1A,5518
1,163746755,0.5930661407765,rs2553637,0.5344,-0.0039,BC030596,0
1,163847261,0.44599415990524,rs7554080,0.7621,-0.0312,MGST3,19812
1,164377210,0.956959385424852,rs16856613,0.054,-0.0672,FAM78B,0
1,164388390,0.312988003948703,rs715421,1.009,0.0856,FAM78B,0
1,164598102,0.274208491202444,rs6426996,1.0934,-0.2059,FAM78B,195273
1,164810166,0.191288578556851,rs454751,1.3068,-0.0543,FMO9P,29610
1,164826749,0.662646914599463,rs497142,0.4363,0.0989,FMO9P,13027
1,164870425,0.248769300989807,rs505153,1.1533,-0.2059,FMO9P,9329
1,164948267,0.678092397516593,rs581255,0.4151,0.1238,FMO9P,87171
1,164989014,0.0950452797114849,rs11808386,1.6694,-0.0896,POGK,86333
1,165049062,0.513681577285752,rs2064067,0.6531,-0.0939,POGK,26285
1,165096146,0.0509192028548568,rs2272792,1.9522,-0.1002,TADA1L,0
1,165210747,0.286790296202525,rs7533688,1.0652,-0.0014,ILDR2,0
1,165221520,0.656442625680938,rs7518155,0.4448,0.0603,MAEL,3622
1,165388585,0.039803632767871,rs4657638,2.0558,0.1283,DUSP27,23560
1,165410795,0.124036806635559,rs12048211,1.538,-0.0454,DUSP27,45770
1,165510066,0.385232800384983,rs266829,0.8683,-0.0569,POU2F1,0
1,165534708,0.195576666854322,rs12061190,1.2943,0.0758,POU2F1,0
